,AEblack,AEbrown,AEchocolate,AEcoral,AEdarkred,AEdarksalmon,AEfirebrick,AEgainsboro,AEindianred,AElightcoral,AElightgrey,AElightsalmon,AEmaroon,AEorangered,AErosybrown,AEsaddlebrown,AEsalmon,AEseashell,AEsilver,AEtomato,AEwhite,AEwhitesmoke
ACH-000351,0.010824098404817229,0.1277939703235462,0.18816021626031534,0.03809044185621334,0.07920729685769502,0.05133620271534782,0.05550439752081293,0.16500421434174223,0.353340585869536,0.01634575528049536,0.32721195577675044,-0.01320446500958161,0.174182553719228,-0.05503714181705387,0.013193877665233725,-0.09704006224118314,0.14383927752412057,0.005269413665709358,0.051091411507746216,0.29014151867503524,-0.04421455171611231,0.33325589073017764
ACH-000356,-0.10316295189356404,-0.07606317037774966,-0.11722781573105745,-0.061801496584218345,-0.17262015095550134,0.031394708087696434,-0.09480807866097483,0.3324453958574212,-0.08340449633960101,-0.08028578785260013,-0.0065011905805397625,-0.10205991625226793,0.009301092311416381,0.03141699807048143,-0.07293634492725705,-0.07230693765920014,-0.13786104182368059,0.07824458613110238,-0.1275597419568872,-0.13360013591159534,0.0823829221690667,-0.08267756169268323
ACH-000758,-0.08524978555555886,-0.0023005020375455156,-0.017553828670488762,-0.06568319405944814,-0.1120002099455577,-0.12524107872717155,-0.06993808333375895,0.3465892571922974,0.018515561631203308,-0.0831434706746604,-0.12992072311383307,-0.07606034763909593,0.25732281832697923,-0.13707225494085648,-0.06700954448913488,-0.03145239171795979,-0.09813776168648851,-0.07589303510179224,-0.09602715093450959,0.08361533418975099,-0.23801329158922097,0.32991481082191887
ACH-000678,-0.06096572542705774,-0.07895879855199621,0.03613564618758538,0.006860320622250023,-0.12439122658555936,-0.2123194976298485,-0.10232097448648439,0.11985534060854645,-0.14672083860868165,-0.10231850311910952,-0.3684035709726298,-0.11234767720662991,-0.12398137535321763,-0.15074673380230288,0.011650808791535206,-0.08258432646305662,-0.2472005287022983,-0.15119736716498505,-0.26191132918161253,-0.0165926260353295,-0.334950553448744,0.0804975019778767
ACH-000058,0.15186606254769697,0.03272114062954691,0.05016869579095864,0.01137225347120129,-0.044603648649810416,0.09042203691128087,-0.02164942867421672,-0.006254635740532589,-0.06990291611864842,0.017910272031917005,0.11909577019170417,-0.09209640929973748,0.17289277255016677,0.12414125104873437,-0.03792921238514879,0.07310863004834525,0.1985552352526294,0.09536699116926675,0.016639261738386427,-0.0075986786396059405,-0.12298786237300151,0.4435505346066476
ACH-000763,-0.0296707087655538,-0.10546509908072223,-0.0487223240411798,-0.045171837868964206,-0.16367666972576878,-0.229647340941677,-0.024260071276231466,0.015379969869450326,-0.12409677052011456,-0.0654950248915137,-0.25586381641989836,-0.11093976647786495,-0.06457440185456126,0.014723785538689804,0.30277277358783783,0.024201341131288936,-0.213786493093963,-0.18859558161344364,0.4419316629645703,0.12992823849819013,-0.06725904865220823,-0.492429166123207
ACH-000362,-0.07699427612700448,-0.1756642279055309,-0.10012763167716868,-0.08927713124595718,-0.16130432501070263,-0.18296104688803494,-0.039315060465047735,-0.04121858314779535,-0.16906412085327113,-0.09338394035796346,-0.029786105637624145,0.041240738252674436,-0.2122667751512941,-0.06913315926253508,-0.0587150898354825,-0.10767654546535958,-0.37737132867393935,-0.13845212790281133,0.5753411814388166,-0.15043427183898686,0.2038469643547383,-0.717952342748304
ACH-000369,-0.10110636647638449,0.022326142698920165,-0.06499503896170762,-0.03486082052997767,-0.05015164536052897,-0.15294833332683883,2.2448023767544822,-0.07198541546040288,0.06610078843437792,-0.0479439204329444,0.4736651819563071,0.05288415376259444,0.0276102359441655,-0.05511384028685289,-0.13975972725923003,-0.06603024032845077,-0.210956918861761,-0.056385470204578535,0.5056494158323926,-0.07088416023210149,0.14252635963573568,-0.4250793465265444
ACH-000321,-0.1190710802325126,0.0019659449239440366,-0.04716176068718035,-0.0773432508214327,-0.1340022272628648,-0.16825730959573093,0.5141788126289097,0.08344770032589392,-0.09333386798391743,-0.0038061085858725483,0.5693543229339184,-0.16550547338394186,-0.20100696036098636,-0.13318099822462307,-0.09987399304978373,0.03539598193342679,-0.26215009436372305,-0.1549947151353282,0.8208149768997957,-0.15421314069333802,0.339798188015195,-0.7346842399020712
ACH-000453,0.06176322682719071,-0.007347455557683619,0.10526924126372261,-0.01786284385547283,0.26731884158764463,-0.10915963053340916,0.13787658731217506,0.10907261538783158,0.20676836081718694,0.1332054469659079,0.020502796980745,-0.10920434244614008,-0.18074132177716581,-0.07795873907137602,0.2613401715418071,0.398813397559804,-0.1351166546410239,0.03508234666656189,0.6608613045420859,0.7217565877681389,-0.017170545197872634,-0.6410127628952479
ACH-000745,-0.06689729742684557,0.0926027968438968,0.009497741991800956,-0.008147644819686802,-0.07795749626293584,-0.032924660616318206,-0.00031486576200070754,-0.0948981170255096,0.13897948611746058,0.10500222959456157,0.4702101943433125,-0.08963320971057433,-0.05905746161172501,-0.11151019903058677,0.4014744469580879,0.4703307232212334,-0.16104248829394574,0.004442587225153805,0.42826108686481873,0.3319576565895681,0.32434467813820156,-0.36897079683559014
ACH-000795,0.3505633451766014,0.34385205238251587,0.2713577829091092,0.43142310715483084,-0.0027037782131027325,0.16390119608783754,0.5659289389988492,0.38943808580256983,0.22921482031460572,2.269772326102361,0.629119558986337,3.3326549145667155,0.43165915350253237,1.2322089339329125,0.1969933608401174,0.5024208478635227,0.18786404589748004,-0.07791214521826252,1.1669243406533145,0.41199428139477406,0.06673470050092119,-0.41163791261529514
ACH-000918,-0.014061958170330438,0.07847751035903443,0.08391398430715806,0.05945289974008313,-0.06704374810672668,-0.18322445068355267,0.1597757516469223,0.28843278821039203,-0.09965281452585661,1.041608254100566,0.5969694650357666,0.6850727677710361,0.108783707498833,-0.0023273766348353617,-0.027582524091799298,0.08660465980132888,-0.16099368231249137,-0.11753171545993865,1.1452160937499956,0.015432198821324886,0.5849972254370328,-0.521612179830303
ACH-000964,0.02683951934031645,0.10496510563505372,0.04425704407036633,0.027135226369408013,-0.1472024279677925,-0.22296940983083055,0.029505685591796976,0.02352445871311395,0.0005498051383813269,1.7446166448892793,0.605528302173185,1.2453888465359455,0.09973480959089602,0.02148515895435864,-0.061133386842320836,-0.0391605671752275,0.0030083544806596106,-0.1463158100303564,0.7450177780873404,0.09609202634700847,0.2587066423257292,-0.5517031892718415
ACH-001129,0.02163218071232974,-0.013831407018684532,-0.055809372986715164,-0.011831377655610419,-0.01475875192900039,-0.05475341839749157,0.12951541273371361,0.2546878360954903,-0.09133645346140094,0.0020520634532827067,0.3785039689225217,0.03309046151822245,9.028467019952373e-05,0.08937753937934424,0.004785088390946141,-0.06054860447580251,-0.1944918366912406,-0.09971028137181272,1.108185393508737,-0.14174981507416795,0.0677427776499016,-0.45395536193178004
ACH-000006,-0.024655133163576738,0.055917123525767144,-0.1672465080368654,0.005223740432531543,-0.14667196078840128,-0.11763520766875163,0.10154796328866558,0.13193571630587833,-0.07752781615356266,-0.057791987841914236,0.6599196369759505,0.016432415684236104,0.14043085795023835,0.08759221339515319,-0.00935167887862815,-0.06350772040333359,-0.17107574255880661,-0.13195222016678998,0.8908451241123287,-0.029341184985298585,0.04325149738279878,-0.3539214786734956
ACH-001128,0.017030296331861396,-0.18013929790218822,-0.19903558208245808,-0.025687922145392027,0.11501875158352659,-0.2115091250341995,0.11962329766496653,-0.3051824068095167,-0.07370416241303843,-0.02063082449561068,-0.6035313126473751,-0.20636249274606885,0.057247666409999926,-0.05332363640873171,0.2628504062157668,-0.12130891520939968,-0.0026449993685906496,-0.01666040437304122,-0.3240427481421269,-0.15411461509289726,0.0040218774939109496,0.0767123946256407
ACH-000851,-0.022227197499801003,-0.15519994306065965,-0.009786656946889823,-0.0379384595106279,-0.16690705838537456,0.8392060967417673,-0.13139019617705036,0.09941220537579647,-0.18318979390537019,-0.013187687272682576,-0.34956992000068143,-0.059171581235910646,-0.21580533496663767,-0.08683108972831681,-0.14190392480549116,-0.10658895939094376,-0.20356307997477116,-0.014052373419208324,-0.27317589355157035,-0.053013879927006416,-0.12567428350111118,-0.3763857729903466
ACH-000319,0.07672120369517492,0.15037568164845422,-0.03052944370224863,0.10469701849834713,-0.04312218065094656,0.34057904957016055,-0.006265853447764458,-0.1294253687328053,-0.06623415113956341,-0.0867310741976961,0.45429696831320754,0.09917363943733316,0.1967261343363691,0.054426789613918565,-0.030452636685303604,-0.09899176121565323,0.048309784139511036,0.010293769828926904,0.0329666807874532,0.17315061592842407,0.011917424429900824,0.4256050480678641
ACH-001360,-0.1199026548405859,-0.2081998472016785,-0.026538592682492156,-0.15098842828595027,-0.1818471896020979,-0.10171330382574002,-0.1701175877537169,0.023907820838610892,-0.1598085832143627,-0.1261907205121554,-0.6875854577462814,-0.09749366586778016,-0.26635879622612724,-0.18338531802709016,-0.11071670811770662,-0.15187859654472483,-0.30569255660911715,-0.13035926791512503,-0.43061427760305093,-0.1589636434115468,0.16791307145657783,-0.3191257346411891
ACH-000335,-0.10205301143127321,-0.09895448174865906,-0.1939889306906209,-0.10582607784720219,-0.18159748046365212,-0.18903920798157292,-0.15203714197144047,-0.3017222716008192,-0.12617740477565056,-0.1289463369028763,-0.02183283650760091,-0.1900136165478715,0.00455442353301048,-0.14535241108502614,-0.09535216248192542,-0.07714146128679529,-0.18183768901198558,-0.20994236708350553,-0.10932870752921171,-0.137922733717966,-0.011728838835501323,0.15820622015959118
ACH-001132,-0.13251449460634013,-0.01775614246827039,-0.08565660396597932,-0.11572675471488107,0.014734560748856769,-0.252616772054837,0.12096628790864915,-0.015484939871986023,-0.051663138055175584,0.33200523616582583,0.18844739908148525,-0.13120344408131554,-0.14719053448359398,-0.11390898160857463,-0.06283336598068386,-0.08552556062151417,-0.19060405922514942,-0.11204791899391017,0.6917367547334287,-0.02183588392704964,0.31106649156349014,-0.6445701177000575
ACH-000084,0.08085727017851715,0.11218395589822072,-0.1151877093308425,0.2634130272712463,-0.022556415441687124,0.008801381182374628,0.6332401571664817,0.44391707304561023,0.06659719289989909,-0.031094877519278294,0.36821454598709347,0.2149021461657342,0.2823614062321781,0.6084263336852312,0.006301040384641609,-0.04242971171717038,-0.0997969672141516,-0.06343969226584267,1.4247064252244246,0.21360031044321154,0.22031050430978513,-0.2395085369713003
ACH-000492,0.007176344846155506,0.019757133145650668,0.022339522429107434,-0.10593406694969855,-0.13901451098590467,-0.27599768504642663,0.015999677856022666,0.13720981748385097,-0.1412078089275331,0.07563006869348714,0.5188183531030602,0.24525621189176733,-0.02730136356418915,-0.06967249805353586,-0.0647190085583815,0.10900274662548746,-0.15448555380752194,-0.07179946903745954,0.9473673695306173,-0.10177014287559702,0.18505694220676025,-0.6146596157672554
ACH-000045,-0.00792054461847359,-0.11042706210415873,-0.1884590048065949,-0.06937219933146589,-0.15598903387112042,-0.18141723011019922,-0.02280933434972096,0.028684692265149317,-0.11440547653553415,-0.01622677516140747,-0.09833074491311065,-0.025826526164828896,-0.20461719866765615,0.05153838372232027,-0.031011534676959208,-0.10999323483605719,-0.3248554935189382,-0.16290003672456838,0.5504715293156626,-0.07973729509818805,0.09098578624254436,-0.6943611633897551
ACH-001134,0.018043451192635552,-0.15610466203463821,-0.1741993857828187,-0.13725589926148984,-0.0723774278576729,-0.26922691703713475,0.13800228872051146,-0.3551475715414675,-0.025606517658774662,0.07458089712894997,-0.4613302198309733,-0.1640782809326124,-0.48238185445709764,0.01077276253120406,1.1550932808495407,0.11033031957981777,-0.3547265585897367,0.022522439709700953,0.0779050454992005,-0.11888331013547496,0.5673958193709637,-0.9020206775435469
ACH-000130,-0.0037137699252593674,0.06322404529179006,-0.12424879797239255,-0.08610982691520302,-0.07199231406599776,-0.23480433694925415,-0.05914612939676024,0.20249051576305468,-0.08498138854050769,0.1883694446144643,0.6594434721399877,0.5872728500990262,0.09291756278980023,0.14254722162828706,-0.032928010939814054,-0.020886693178424075,-0.0770805468262735,-0.11755417806773699,1.0411144931027634,-0.07823617036753186,0.1237157234886124,-0.4833610008426366
ACH-000462,-0.01733760749480587,0.06791301330029859,-0.0037886301912516294,-0.011585160921688167,-0.1270718392798225,-0.22057133576853427,-0.030290322921376112,0.26660890733474446,0.011070210488772266,0.2715655794838055,0.6720355376643129,1.0115034314956526,0.08699652689751257,0.013479838031295861,-0.0626141602267995,0.09203635006704083,-0.12846599415295049,-0.10104277026891176,1.1825448788289672,0.022440090401136148,0.3531847382117027,-0.5847261259328252
ACH-000938,0.16962584925393243,0.031211712103768944,-0.1338078350737895,0.06931533479088897,-0.06172280956328912,-0.08028568645297667,-0.059639794442673734,0.08908291861241215,-0.10686267910541343,0.06304721005815575,0.5106982284896381,0.09891104890509612,0.08399626957910991,0.09308519171972011,0.10151969710519378,-0.012594567929353111,-0.08935852584197673,-0.15186721700225114,0.8018996978276138,-0.10666282166543813,0.2760612500739067,-0.5696411181678441
ACH-000944,0.09078513172261689,0.11509334300960014,-0.06617855880241366,-0.06018277682107811,-0.14453454503532798,-0.20541888672059516,-0.08812505808646119,0.06395936533164077,-0.1101942111201669,-0.00823951271646197,0.8812056603070106,-0.10516793676845962,-0.036526504234669646,-0.032265133458049176,-0.0012928807395224228,-0.014154166688944952,-0.21159570460334318,-0.15080545710738913,0.9162010214167603,0.020407377050625283,0.11547870734447523,-0.5992136423886979
ACH-001303,-0.14121568476904825,-0.24084881166530928,-0.17056609463920244,-0.11027173469844577,-0.1604883222092728,-0.14884290253554525,-0.11997016137576191,-0.49280971650550587,-0.10464776324043494,-0.10896274878771774,-0.2730718840561647,-0.19723137378493666,-0.27566210728929785,-0.21578042769742525,-0.12295821043867072,-0.10218259830759165,1.007927999052485,-0.15877943907212336,-0.35031089982786917,-0.18195301657574692,0.6286839320351092,-0.19458416778260432
ACH-000804,0.011499008885844856,-0.13919095010329274,-0.0641461654723701,0.009638882808240722,-0.1463375804983589,-0.24459474293409958,-0.07531952349984031,-0.3778091920225748,-0.05121518119469322,-0.1263131250360076,-0.25668613808245044,0.33727387697512556,-0.018130956076139886,0.12084312692506399,-0.1012920837501945,-0.03250066823859687,0.7763013929742715,-0.0943033246700314,-0.2641624802661116,-0.12998669495004353,-0.1017921155297986,-0.004427071250337542
ACH-000294,0.06971081266632251,-0.01758095394129309,-0.18443560450300484,-0.10967766667717024,-0.10382572057219383,-0.20658681098751533,0.08497420042133697,-0.11814434137397098,-0.05263991310966132,-0.03607262651987669,0.5683721305067823,0.012583606038355361,-0.07366535876815951,-0.05178949896166862,-0.09004033578186531,-0.11360014145732286,-0.322458053931532,-0.17458142869220072,0.6197320010730655,-0.06837005918665431,0.18415160450501708,-0.5824013977591669
ACH-000110,0.5778713186910605,0.2762048621485233,0.14413706715357252,0.1595416249710016,0.42108807262639825,0.3107950357953359,0.21646316720730294,0.6380615746091353,0.08651118955036631,0.07123673047016564,0.3096658972329165,0.12269157867871944,0.3108107230255634,0.1730690764653922,-0.003767910662324314,0.18939084699280817,0.13727401026264116,0.20594087694416569,0.16418338939808708,0.4523637971160025,0.03944192037061992,0.3183396809586211
ACH-000866,0.02293966063237528,-0.0025514024726227174,0.2228671799888609,0.10452920890555349,0.03466400105385599,-0.11822239992305014,0.08053907669545984,0.20117499898949412,0.1195953197891879,0.011232526368024314,-0.08962551269033986,-0.029390038297223448,0.3519165188191822,-0.020738271622510403,-0.023726152017059604,0.175888674447583,0.6394853817596668,0.026784597144673364,0.04629436760568649,0.0719770194897041,0.0177777544853135,0.20147945981530063
ACH-000514,0.06160163550105502,0.12252240748038687,0.47964526296142773,0.21588374242828468,0.08452590917848428,0.22794298046237652,0.2272336242653428,0.22490074902067744,0.3017536862910939,0.10396825738705182,-0.10374740502340409,0.46438757566961075,0.6113921621626439,0.24401650845525052,0.35446428768463656,0.33606725818353095,2.787139875385182,0.14323757266267031,0.126978143963246,0.6968260881313117,0.08272833235270965,0.6384058302812052
