,MEblack,MEbrown,MEchocolate,MEcoral,MEdarkred,MEdarksalmon,MEfirebrick,MEgainsboro,MEindianred,MElightcoral,MElightgrey,MElightsalmon,MEmaroon,MEorangered,MErosybrown,MEsaddlebrown,MEsalmon,MEseashell,MEsilver,MEtomato,MEwhite,MEwhitesmoke
ACH-001280,-0.007767500504495549,-0.011679509182627277,-0.0024719528863520156,-0.007334295332551066,-0.008059021947878471,-0.0016268023892807714,-0.00840516773417354,-0.027622164043256937,-0.002462160648003861,-0.005246238634889364,-0.02947660577481034,-0.006632166991816514,-0.012606436663773809,-0.009458942903640064,-0.0018787783154855355,-0.002571139441088197,0.011060964331246271,0.005405438646378926,-0.024804067361164292,-0.01052909519347695,0.024535816894551133,0.0059881433326690985
ACH-001645,-0.011998714765144225,-0.009531703563538331,-0.003976824915637762,-0.005949999885884764,0.06872092582588916,-0.003440762804473903,-0.005183304040788836,-0.030970254401996133,-0.0029441558709361743,-0.008744952049545443,-0.02882940092896114,-0.0082493167758001,-0.03614088380163006,-0.01007836000872663,-0.0008729972139046942,-0.004110033229278334,-0.008058504970470714,0.0006955187753625929,-0.02230451484816705,-0.00953571642250139,0.01712130859483611,0.0006372538111937109
ACH-000782,0.003300234644583393,0.00033539457938762705,-0.0060693971805013906,0.004512094536267283,-0.003498719194381787,0.0044947269654733325,-0.0027838560188918676,-0.040829383552026935,-0.007655014031994983,0.0036554882200410125,0.021396691043177155,-0.00020848800729915314,0.02779695113673183,0.0017381776788405973,-0.0022110285287602507,-0.005226196571573124,-0.009499259543017552,-0.0026495998680588443,0.06863451274931137,-0.004083340685621478,0.004238176476202598,-0.03997284173336769
ACH-000195,0.0014346971501645897,-0.004380284228542243,0.0007100886459948954,0.004323006576893765,-0.004070244575478376,-0.0013700561936734097,0.2705183981724588,-0.027109864018335324,0.0024402115139327105,0.004442337671509119,-0.017192896758546836,0.013010236256931842,0.031274812001043185,0.002249068452208106,-0.0024351558208326168,-0.004575573064898623,-0.008087581055471452,0.00022326815102232793,0.04421110717260497,0.0003595786935610986,-0.005191547541158823,-0.026565337673036468
ACH-000609,-0.0045500400579316464,-0.00220714170949111,-0.006138473848623484,-0.006101850050922484,-0.007204039403231487,-0.0039875795348186215,-0.009216346865607327,-0.021502731100672214,-0.005649889945429932,-0.007277564999758613,0.0017414837235010972,-0.009533727909900173,-0.0012337010501554631,-0.007589203073174637,0.014754039476065954,-0.0062163324660444285,-0.012177699387844944,-0.006686609246170181,-0.012483522667419755,-0.008349889396001314,-0.0032963275754215133,0.04645020359698578
ACH-000887,0.005164043875476677,-0.007582780150764601,-0.005509960753218883,-0.00740714887547536,-0.005906519054664507,-0.005579026732924731,-0.011636698671213924,0.01532775537023504,-0.0080760868366079,-0.007677436793002799,-0.019007752518835633,-0.010547119567416701,-0.03223093693335707,-0.008939623652958018,-0.005061355856578972,-0.005241030675409483,-0.021364373725098623,-0.009939828257702198,-0.028166290979398635,-0.010523440545684085,-0.012292786614721149,-0.002110977255294227
ACH-000655,-0.0040634069463623326,0.005262255434443049,-0.005868119143769244,-0.008471362519861648,-0.008538315746023784,-0.0048266150480934435,-0.007196607537145282,-0.023796836546847167,-0.0066651238114837676,-0.008275305793022453,0.029844969326259338,-0.011449199597622424,-0.016264045466963233,-0.009141872726253131,-0.000251825358735149,-0.0023975987499799873,-0.005476465257697444,-0.005200253263338355,-0.01203991330901425,-0.006146133249533352,-0.003954728650402987,0.03451303337222049
ACH-000376,0.004309383926754856,-0.006621109150224343,-0.004475934004928127,-0.004046957911508564,-0.008921022539605196,-0.002379058858503082,-0.007190813932807762,-0.02396617618447212,0.0034174730837631465,-0.00807643387044613,-0.019804184822524606,-0.005829590896589732,0.002087864716653294,-0.0009692066613965837,0.001961420031811607,-2.1592475688803376e-05,-0.009662584052865695,-0.0037707003903069266,-0.020652026640478185,-0.007789106340887088,-0.007804397176180627,0.03337814752575184
ACH-000273,-0.004809196998809042,0.0020436073386337194,-0.0038118894783421334,-0.005516092369475468,-0.006267893660846827,-0.004974870842100929,-0.009419604659393264,-0.024330061378336338,-0.008411424186897559,-0.006568591565207994,0.009894061332407866,-0.0023576480555955897,-0.011579762159595183,-0.006691281146056286,-0.004001403326481515,-0.0035619335424985125,-0.012840860108320846,-0.002021401992365932,-0.00871655374960338,-0.004455971039536844,-0.020327459156791582,0.038323027826906386
ACH-000490,-5.1530759461935766e-05,-0.006263185802879451,-0.0028983637363136075,-0.0036777763484102085,-0.0076859830971504626,-0.004107760829506672,-0.004086494096200098,0.03776302008254729,-0.0039037876149801945,-0.0025769363733564982,-0.016757961709315733,-0.00699992550952482,-0.020232373451871694,0.0006589286156889168,-0.004651582700469175,-0.005102202887417885,-0.01237109101311787,-0.004978363517442389,-0.02008870498203995,-0.005385370640905232,-0.00586358113315866,-0.012663991598367997
ACH-000764,-0.003410188783079437,-0.005585456183065196,-0.00747088828804141,0.00782182140924233,-0.009973688686083908,-0.0060511741446391265,-0.0083474634413635,-0.015298320495372384,-0.0044785852486659925,-0.005045299738375196,-0.019534989969394033,-0.0032906535313777536,-0.016323337961002236,-0.003386067425124937,-0.004208696850258812,-0.003785342776971205,-0.013366670187892787,-0.0057227505518203,-0.023508226851632754,-0.0018583152767339354,-0.012445486806040856,0.02178510975303935
ACH-000441,0.0007031974009812122,0.005976927439147745,-0.003197165583104525,0.0027826583322243742,0.16496049748893807,-0.004786916636161942,-0.00845897414188489,-0.018734324408070248,-0.007340717198389261,-0.003920045973768046,0.026529366297576434,-0.003562369476355881,0.005163380009686556,0.0038048039915513834,-0.004757568897320379,-0.00548319766282156,-0.006458779164358869,-0.0036998929883144687,-0.0024334435507453365,-0.0014538059891489674,-0.007196854720466415,0.0201376468317501
ACH-000790,0.010592626394720795,-0.0018430840558597728,0.005107482351014027,-0.0015042300569653368,-0.0029771432959085817,0.04223964012574926,0.0010532728410758184,0.0005353005927773955,0.004762260405888174,0.003983329947763705,-0.0030518727437106137,0.0028996901371748443,0.03742442042789005,0.006390032631227219,0.027105943617391565,0.021811618222825586,0.07650665334935973,0.02757006867362478,0.00044557671025398344,0.01400296294476385,0.002449100337097694,-0.006762735752174917
ACH-000112,-0.001452050572562391,0.007034151223492952,-0.004324737407410994,-0.0036503456678883325,-0.006564264630677129,-0.0052595423377891455,-0.0015401934485938704,-0.040588309776172234,-0.00812199674488605,-0.0017582407488128666,0.04880883829440221,-0.004056103319294028,-0.009147607025578375,7.683615719918327e-05,-0.0005247954509699282,-0.004638813939705067,-0.01996316525547407,-0.005370374712216045,0.06453135965313239,-0.008540817834009413,-0.00033195540872116703,-0.05588067047313454
ACH-000556,-2.62266493840594e-05,-0.002545648064470558,-0.0036067425235922087,0.006306881171200283,-0.00867893184633469,-0.005495163044326459,-0.0059779906245237616,0.008990603372001789,-0.0018689639895000721,-0.006127345184863544,-0.019817426673120385,0.004360751175130754,0.020674611230234362,0.006837857675585268,-0.00298441111722661,-0.0016135236708293983,-0.008193965761705807,-0.0058901840311637015,-0.015942821327831664,-0.00502401553137761,-0.017177700775930956,0.03487305372191463
ACH-000099,-0.0006444285314134451,0.008358077466495044,0.003270015347991931,-0.002966745175440303,-0.004060662397749529,0.005918201315478741,-0.0015683856702198794,-0.017386309986500353,0.00038150022736778086,0.000999296811923602,0.041812267679774355,0.0008154244400361292,0.026711618200565522,0.00033804746766120567,0.019442532206816906,-0.0007898338904593456,0.10977694977302016,0.0008433646317426623,0.009747044387533349,0.002585679366324493,0.014271504209529237,-0.01988711509373412
ACH-001650,-0.004806008220075175,-0.012325113204019742,-0.005727971434150053,-0.007878422145230499,-0.007994401485905685,-0.0017305993217655385,-0.01084443600443199,0.01534228285697036,-0.006256649838370276,-0.00933455931383597,-0.039835785998179496,-0.0033966735540645657,-0.026677074735580848,-0.010981392558068258,-0.004466312261315503,-0.006422429265971342,-0.02056351750074043,-0.01082673122630731,-0.03339454899556642,-0.01142037628650911,-0.004400923627935914,0.006911397692700731
ACH-000748,0.008427955473320736,-0.002479705410897413,0.0036354375328395863,-0.003797345323394157,-0.00429438216005837,-0.00484405439204338,0.0001356182924173747,-0.025056752737505194,0.0007239039822647967,-0.0051568361231719255,-0.002263657526304801,-0.006290779905186658,0.01732554176138378,-0.0005458255416790265,-0.001941688003493833,-0.0057633631787657865,-0.007117576669916901,0.007537532739514906,-0.008632072708111744,-0.005754610446892462,-0.008920852182648407,0.04388824225803334
ACH-000017,-0.00431055193201334,0.004116839953369053,0.014576882555038138,-0.00031392671924834574,-0.007576486429755257,-0.005395878436293792,-0.006665924949588026,0.03821894991551599,-0.004994542985865837,-0.006813704935807726,0.033272543123487715,-0.007656611777419202,-0.0188141870386422,-0.0030290142377181464,-0.0001244581097480973,-0.004589235518513131,-0.01801291749985799,-0.0020807991991318013,-0.008481853667786029,-0.0060664453114125175,-0.00960864647942931,-0.01350631061523846
ACH-000400,0.0031848316503381574,-0.0035715859868366215,4.656409130423682e-05,-0.004145490780182049,-0.008702073007533184,-0.003109574675055836,-0.006581831502975043,0.05438241978783872,-0.007839439062285236,-0.00855391045085181,0.001309542790504104,-0.008351713699025536,-0.02517560422371215,-0.0026989818130455402,-0.004779706037570978,-0.005590915508340302,-0.018310296117781164,-0.009578574925876746,-0.015299085799012832,-0.006552817666698475,-0.0059667229430836076,-0.021872967519075668
ACH-000087,0.006568759186355492,0.011298804615378253,0.009350138186579806,0.007300508252532052,-0.0006545968407921091,0.012123840959196858,0.0012457096432524387,-0.018846510020427896,0.011076547473272406,-0.005847851096826124,0.050885016542784045,0.00027802765350743434,0.05364340682290289,0.008050678416444686,0.0018310491234425203,-0.000656999977522027,0.05298153067608613,0.0021574096966099133,0.016429928932295494,0.0021571014853759536,0.25865543018511516,-0.005699543489393304
ACH-001654,-0.009581498228410767,-0.011129357088955997,-0.006281251954945459,-0.008804182510882792,-0.007767568680320588,0.0001662389691345529,-0.009615313044977971,0.014600493814763933,-0.004820897513687733,-0.009054392526335518,-0.03779287349690402,-0.011027987230782795,-0.02646742805216458,-0.00945979943387886,-0.006001293318915406,-0.005157640242894878,-0.013295776273190384,-0.007689953409518817,-0.028943469606561842,-0.003738569671446965,-0.0060112217163499964,0.016427824218527176
ACH-000361,-0.005688323470725387,-0.0052256250878433795,-0.007829991032455748,-0.005853746259082628,-0.006314698597895541,-0.006004280669584852,-0.010267715313429841,-0.02074689913002617,-0.008865524293563454,-0.0102053543443099,-0.0005620662164576742,-0.007974966011530785,-0.029808578080233916,-0.009622439915169423,-0.005191791655001278,-0.006275661171562007,-0.013487935147580154,-0.008940152119031992,-0.01819642885973234,-0.006914550685628924,-0.0029323695923452564,0.012786414246137332
ACH-000145,-0.005182773635492477,-0.0021673526636261393,-0.007243071419919005,-0.003936047795771192,0.0029232961985368837,-0.004068886125843517,-0.007694995955926426,-0.020498331270959198,-0.004439412630731349,-0.004489809816884285,-0.0015331644381521784,0.0035839042515145325,0.0066079153073402225,-0.005658927115275456,-0.0027815610330542825,-0.005514284179722356,-0.005624171480383679,-0.006234360745190292,-0.004872599296913258,-0.003320518596750792,-0.005367117905417037,0.04449947932218767
ACH-000309,0.9713683106002193,0.0023305388350630483,0.00687943206981608,0.03398523322466962,-0.005122988860452558,-0.0016476362480698505,-0.008065815450551588,-0.028132042931411118,-0.0062788001594143664,-0.0031136408886580035,-0.010420197480293412,0.029050339092991446,-0.04211028949624105,0.05933654924432429,0.000514066371598826,-0.002006601129378301,-0.01861664974424555,-0.0048130543974223665,-0.0259248983488103,0.015931088503108638,-0.028093412456809796,-0.015290073087915147
ACH-000373,-0.002885369494703732,0.005550060248322116,-0.0032774767288643136,-0.0017600999866802154,-0.0031802901650886035,-0.0023832429739724325,0.0033769463197478493,-0.0264751836751903,-0.00752434686570514,-0.003371147611248535,0.03984354304581395,-0.0062191744122654284,0.006809182784590884,-0.002677738354486643,-0.0009279333656955568,0.002380225906946985,-0.0037373901433161113,-0.0045276453916825235,0.06945082485803737,-0.005631944486172557,0.006024005815618076,-0.03261410880521938
ACH-000465,-0.0017891424355792193,0.004706421041973517,-0.005207019411531173,-0.0033993488114162124,0.16214592521983448,0.004849155646702878,-0.0061800385881423045,-0.015552482639720668,-0.007749045581364708,-0.006450896867754503,0.022560479528547856,-0.004026102282108195,0.014652125813170847,0.005822151315452361,0.0020299448584412965,-0.005283803978073803,0.002792508834961017,-0.004484242713645049,0.0019027602463423485,0.00396373260272799,-0.004563091922416923,0.010808532802864316
ACH-000822,-0.007191644603215184,0.0038022664565422384,0.003425687466135228,-0.005042124199497829,0.044891650283476,0.006296552970994368,-0.004790981857725227,-0.025588724083835744,-0.001247340194857274,-0.0044725125709420615,0.01612320654938908,-0.004841385734577549,-0.015273969027902826,-5.235038385713146e-05,-0.0035618850804536284,-0.0046313693494987925,-0.006865226062206784,-0.0020278565959150306,-0.007678680493361577,-0.0031057273916135367,-0.006532187532900303,0.03330516535474288
ACH-000615,-0.002108754874638554,0.0008355534146952369,-0.003024707088625118,-0.004047844085364861,0.22062607160541228,-0.003886626573827667,-0.00812896592917446,-0.019370120780059244,-0.0068915280475870784,-0.004376515135052338,0.008949559605710256,-0.004653615172227512,-0.0075067486240907085,-0.0005859952328891237,-0.0034453681513806895,-0.0015933764414539674,-0.0063712471776754,-0.0020923743220564645,-0.006560285187389893,-0.006787808681388449,-0.011417134919968515,0.011158472666100705
ACH-000810,-0.007843797657098172,-0.003278502422612906,-0.0010686803878377652,-0.005938429864572322,0.18158168132744637,-0.0042657353789636795,-0.007999470753126642,-0.02330938459822583,-0.00698381403828718,-0.0029488526067849513,0.0017326479500763647,-0.007611738669268897,0.004887367423790288,-0.0045917435031941406,-0.003477526487299157,-0.0048346552881942985,-0.011143762191634259,-0.005883145285952761,-0.00835080036755668,-0.005769871851792446,-0.003051232497031023,0.014141733354413055
ACH-000640,0.002089062844824077,0.0073858902453321235,0.004714772017281168,-0.0008737823953129999,0.07811631244866798,0.009871803897961554,0.0018274014858518954,-0.020968722964652246,0.003629852387652029,-0.0018720112153707085,0.017476926777196925,0.004082204861310146,0.008659459846009465,0.0006647588455308855,0.002511537526958592,-0.003386455235304023,-0.0011321860100535334,0.010117713960614725,0.004462778438675175,0.0006319798813466405,-0.0045118089230194785,0.04575085787848692
